matrix,family,m,n,w_fro,direction,eta,step_fro,kl,kl_per_step2
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.001,0.03188469314575195,4.0762552128992783e-08,4.0095615415025006e-05
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.003,0.09565407943725586,3.6177758520168064e-07,3.9539817701414516e-05
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.01,0.3188469314575195,4.0513460138420825e-06,3.985059894438472e-05
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.03,0.9565407943725586,3.634832592867472e-05,3.972623622246236e-05
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.0001,0.0008078752517700195,-1.7712031579291366e-09,-0.002713812067431432
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.0003,0.0024236257553100584,3.4319651752439894e-10,5.84267533743749e-05
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.001,0.008078752517700195,1.623687438506005e-08,0.0002487790598514008
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.003,0.024236257553100587,1.531194407490669e-07,0.0002606749003748828
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.01,0.08078752517700195,1.740093686048811e-06,0.00026661465809386486
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.03,0.24236257553100585,1.5712194792479274e-05,0.00026748888267639825
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.0001,0.0008078752517700195,-1.6271931581883722e-09,-0.0024931620119153725
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.0003,0.0024236257553100584,-3.922475569385291e-10,-6.677734213698488e-05
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.001,0.008078752517700195,-1.966247696802522e-09,-3.0126565116227237e-05
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.003,0.024236257553100587,-1.069169179044987e-09,-1.8201840854956595e-06
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.01,0.08078752517700195,-1.234558852068762e-09,-1.8915733611358802e-07
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.03,0.24236257553100585,-1.1096744008656328e-09,-1.8891413296646942e-08
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.0001,0.0008078752517700195,-1.6113199089547942e-09,-0.0024688412471704658
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.0003,0.0024236257553100584,2.7694510910734057e-09,0.0004714792476559316
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.001,0.008078752517700195,1.895278660748055e-08,0.00029039187727606443
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.003,0.024236257553100587,1.8405070955889615e-07,0.0003133331740469024
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.01,0.08078752517700195,2.077555123837338e-06,0.0003183200154416924
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.03,0.24236257553100585,1.86386824880397e-05,0.0003173102433577449
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.0001,0.0008078752517700195,-1.0143891258447538e-09,-0.001554232465352714
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.0003,0.0024236257553100584,1.0207260616024795e-09,0.00017377131415619693
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.001,0.008078752517700195,1.4105721347670655e-08,0.00021612583876538758
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.003,0.024236257553100587,1.3734965628285325e-07,0.00023382796980516888
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.01,0.08078752517700195,1.553288485213681e-06,0.00023799263322812046
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.03,0.24236257553100585,1.4056265692522251e-05,0.00023929787368057962
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_rand,0.0001,0.0014406971931457521,-7.927285292046776e-10,-0.0003819258624660203
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_rand,0.0003,0.004322091579437255,-4.924462627849237e-10,-2.636154843028797e-05
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_rand,0.001,0.01440697193145752,2.228538696201551e-08,0.00010736797431014618
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_rand,0.003,0.04322091579437256,2.2369108604991664e-07,0.00011974592648912111
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_rand,0.01,0.1440697193145752,2.524126908889857e-06,0.00012160901382199934
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_rand,0.03,0.43220915794372555,2.26892118157476e-05,0.0001214594974776208
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_scale,0.0001,0.0014406971931457521,3.8635381266364826e-10,0.00018614003114867132
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_scale,0.0003,0.004322091579437255,1.7515260186297942e-09,9.376238882573235e-05
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_scale,0.001,0.01440697193145752,3.7929202510813965e-08,0.00018273775760441611
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_scale,0.003,0.04322091579437256,3.653361005553877e-07,0.0001955710914254552
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_scale,0.01,0.1440697193145752,4.060732042405828e-06,0.0001956405667770306
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,spec_scale,0.03,0.43220915794372555,3.616613053999196e-05,0.00019360390641902606
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,frame_rot,0.0001,0.0014406971931457521,-1.3348740180189182e-09,-0.0006431242119251698
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,frame_rot,0.0003,0.004322091579437255,3.412130561115234e-09,0.00018265758486746853
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,frame_rot,0.001,0.01440697193145752,4.352914535539325e-08,0.00020971752333609887
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,frame_rot,0.003,0.04322091579437256,3.894435847509312e-07,0.00020847626829814032
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,frame_rot,0.01,0.1440697193145752,4.36958560365338e-06,0.00021052071280552263
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,frame_rot,0.03,0.43220915794372555,3.912653817704325e-05,0.00020945150953742079
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,gauss,0.0001,0.0014406971931457521,-1.0179744740300273e-09,-0.0004904463061930854
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,gauss,0.0003,0.004322091579437255,1.6475636135709042e-09,8.819709128364072e-05
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,gauss,0.001,0.01440697193145752,3.428039301883911e-08,0.00016515828795173648
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,gauss,0.003,0.04322091579437256,3.187393338841427e-07,0.00017062699063459712
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,gauss,0.01,0.1440697193145752,3.5560166990381784e-06,0.0001713240655141181
model.layers.19.self_attn.v_proj.weight,self_attn,512,1024,14.40697193145752,gauss,0.03,0.43220915794372555,3.1818834627733685e-05,0.00017033203689895178
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_rand,0.0001,0.0024210872650146484,-8.560699142524371e-10,-0.00014604555647168134
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_rand,0.0003,0.007263261795043945,6.720176814755628e-09,0.0001273847103372171
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_rand,0.001,0.024210872650146487,9.359052848661785e-08,0.0001596654734122136
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_rand,0.003,0.07263261795043946,8.741763649343854e-07,0.000165705019526123
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_rand,0.01,0.24210872650146484,9.748953819496064e-06,0.0001663171853000291
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_rand,0.03,0.7263261795043945,8.820667360703405e-05,0.00016720068350835614
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_scale,0.0001,0.0024210872650146484,4.638400359117125e-10,7.913112589376091e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_scale,0.0003,0.007263261795043945,2.301916888818561e-09,4.363412216456143e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_scale,0.001,0.024210872650146487,3.6780049353539146e-08,6.274677669970733e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_scale,0.003,0.07263261795043946,3.6594333255653217e-07,6.936660552620425e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_scale,0.01,0.24210872650146484,4.061286584695251e-06,6.928556294035228e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,spec_scale,0.03,0.7263261795043945,3.616994138523327e-05,6.856214699820526e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,frame_rot,0.0001,0.0024210872650146484,-8.879547462859159e-10,-0.00015148510990044763
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,frame_rot,0.0003,0.007263261795043945,7.105835333823478e-10,1.3469508327750479e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,frame_rot,0.001,0.024210872650146487,3.9807025596182166e-08,6.791079919861039e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,frame_rot,0.003,0.07263261795043946,3.646228692227672e-07,6.911630431550809e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,frame_rot,0.01,0.24210872650146484,4.064477331047982e-06,6.933999708397612e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,frame_rot,0.03,0.7263261795043945,3.675866771918873e-05,6.967811069359702e-05
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,gauss,0.0001,0.0024210872650146484,1.0180917478816615e-09,0.00017368648679640323
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,gauss,0.0003,0.007263261795043945,8.911659566085955e-09,0.00016892549165628315
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,gauss,0.001,0.024210872650146487,1.1310664708981017e-07,0.00019295997838333537
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,gauss,0.003,0.07263261795043946,1.0319531719134267e-06,0.0001956124957860122
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,gauss,0.01,0.24210872650146484,1.1514060818575785e-05,0.0001964299167044225
model.layers.19.self_attn.o_proj.weight,self_attn,1024,2048,24.210872650146484,gauss,0.03,0.7263261795043945,0.0001041675459628567,0.00019745540980233535
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_rand,0.0001,0.002548297691345215,1.838180619522127e-09,0.0002830660999898988
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_rand,0.0003,0.007644893074035644,2.3092428396781798e-08,0.00039511796345141674
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_rand,0.001,0.025482976913452148,2.446323393761115e-07,0.00037671554962103484
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_rand,0.003,0.07644893074035644,2.2162311773385933e-06,0.00037920340567109686
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_rand,0.01,0.2548297691345215,2.4566921220836937e-05,0.0003783122564173943
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_rand,0.03,0.7644893074035645,0.0002191254917240336,0.00037492989711881665
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_scale,0.0001,0.002548297691345215,-1.6727245256394501e-10,-2.575870960674727e-05
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_scale,0.0003,0.007644893074035644,1.6308750992123312e-08,0.0002790473296148475
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_scale,0.001,0.025482976913452148,1.7590953736536886e-07,0.0002708875622134855
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_scale,0.003,0.07644893074035644,1.5997740400860037e-06,0.000273725850672906
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_scale,0.01,0.2548297691345215,1.7702235069616564e-05,0.000272601211711364
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,spec_scale,0.03,0.7644893074035645,0.0001565364476772463,0.00026783827733237604
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,frame_rot,0.0001,0.002548297691345215,1.4676650044790066e-09,0.00022600945984161967
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,frame_rot,0.0003,0.007644893074035644,1.3433312846120218e-08,0.0002298477718741989
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,frame_rot,0.001,0.025482976913452148,1.6741902424537746e-07,0.0002578128055205668
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,frame_rot,0.003,0.07644893074035644,1.5322699925806346e-06,0.0002621757177389586
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,frame_rot,0.01,0.2548297691345215,1.703598591015853e-05,0.00026234147177142485
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,frame_rot,0.03,0.7644893074035645,0.00015328057660431065,0.00026226739008962076
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,gauss,0.0001,0.002548297691345215,-3.7699213630288816e-10,-5.805397609831254e-05
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,gauss,0.0003,0.007644893074035644,1.3873937089245312e-08,0.00023738697695906437
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,gauss,0.001,0.025482976913452148,1.5661814749703206e-07,0.00024118026122565126
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,gauss,0.003,0.07644893074035644,1.420744753178495e-06,0.0002430934347027812
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,gauss,0.01,0.2548297691345215,1.5744902778612774e-05,0.00024245975487548603
model.layers.1.mlp.gate_proj.weight,mlp,3584,1024,25.48297691345215,gauss,0.03,0.7644893074035645,0.00014008568683448983,0.00023969056151084688
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_rand,0.0001,0.0016392898559570313,1.897165927084471e-09,0.0007059823007828297
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_rand,0.0003,0.004917869567871093,1.2974836170914812e-08,0.0005364730014416613
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_rand,0.001,0.016392898559570313,1.5385808385304104e-07,0.0005725439324094034
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_rand,0.003,0.049178695678710936,1.3945165737975802e-06,0.0005765934012965516
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_rand,0.01,0.16392898559570312,1.5585850813701204e-05,0.0005799880052676485
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_rand,0.03,0.4917869567871094,0.00014157320168326125,0.0005853653905933657
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_scale,0.0001,0.0016392898559570313,1.3680179585607128e-09,0.0005090732719310111
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_scale,0.0003,0.004917869567871093,2.00282008856695e-08,0.0008281098043224149
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_scale,0.001,0.016392898559570313,2.3844068847822667e-07,0.0008872966958182425
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_scale,0.003,0.049178695678710936,2.1436409545054405e-06,0.0008863352737005835
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_scale,0.01,0.16392898559570312,2.3733209637987946e-05,0.0008831713508020396
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,spec_scale,0.03,0.4917869567871094,0.0002108175165004878,0.0008716711667390515
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,frame_rot,0.0001,0.0016392898559570313,1.5605896723837737e-09,0.0005807339630965045
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,frame_rot,0.0003,0.004917869567871093,1.250644849165042e-08,0.0005171064876126434
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,frame_rot,0.001,0.016392898559570313,1.44581717453442e-07,0.0005380242818074248
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,frame_rot,0.003,0.049178695678710936,1.3068090558236805e-06,0.0005403288082052472
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,frame_rot,0.01,0.16392898559570312,1.4625390435321514e-05,0.0005442469022856188
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,frame_rot,0.03,0.4917869567871094,0.0001339975626269319,0.000554042252722091
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,gauss,0.0001,0.0016392898559570313,1.8318366775992164e-10,6.816716734404475e-05
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,gauss,0.0003,0.004917869567871093,1.3334281947768924e-08,0.0005513350738581686
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,gauss,0.001,0.016392898559570313,1.643150451485176e-07,0.0006114568682216268
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,gauss,0.003,0.049178695678710936,1.489355405317232e-06,0.0006158065920670215
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,gauss,0.01,0.16392898559570312,1.658557895102386e-05,0.0006171903585498955
model.layers.1.mlp.up_proj.weight,mlp,3584,1024,16.392898559570312,gauss,0.03,0.4917869567871094,0.0001490474410709179,0.0006162692693396586
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_rand,0.0001,0.0016452600479125977,7.762730940735689e-10,0.0002867777347956609
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_rand,0.0003,0.004935780143737792,1.9416127835890653e-08,0.0007969865819687077
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_rand,0.001,0.016452600479125976,2.1717646646696668e-07,0.0008023126858293506
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_rand,0.003,0.04935780143737793,1.9714133756262727e-06,0.000809219027175663
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_rand,0.01,0.16452600479125976,2.1966071483601583e-05,0.0008114902178781196
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_rand,0.03,0.4935780143737793,0.00019913284437570125,0.0008173936963029711
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_scale,0.0001,0.0016452600479125977,-3.4545523307397166e-10,-0.0001276211554549535
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_scale,0.0003,0.004935780143737792,1.9199854304998823e-08,0.0007881090599616078
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_scale,0.001,0.016452600479125976,2.3916115520111785e-07,0.0008835304851257673
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_scale,0.003,0.04935780143737793,2.142010086765802e-06,0.0008792449823276829
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_scale,0.01,0.16452600479125976,2.3728399676696745e-05,0.0008765957188984169
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,spec_scale,0.03,0.4935780143737793,0.0002107665947986677,0.0008651475175769426
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,frame_rot,0.0001,0.0016452600479125977,1.8786584598728147e-09,0.0006940307756254293
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,frame_rot,0.0003,0.004935780143737792,2.995242228401497e-08,0.0012294767967943494
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,frame_rot,0.001,0.016452600479125976,3.512526427094861e-07,0.001297628862654739
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,frame_rot,0.003,0.04935780143737793,3.1656437798364873e-06,0.0012994226434576046
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,frame_rot,0.01,0.16452600479125976,3.491452761085793e-05,0.0012898436408712464
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,frame_rot,0.03,0.4935780143737793,0.0003069826204278274,0.001260091772399212
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,gauss,0.0001,0.0016452600479125977,1.2858770826018856e-09,0.00047504018854899736
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,gauss,0.0003,0.004935780143737792,1.1468176768758643e-08,0.0004707418019493392
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,gauss,0.001,0.016452600479125976,1.4680246081613432e-07,0.0005423307531420109
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,gauss,0.003,0.04935780143737793,1.327030668700414e-06,0.0005447150151433249
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,gauss,0.01,0.16452600479125976,1.4738116020549786e-05,0.000544468636076204
model.layers.1.mlp.down_proj.weight,mlp,1024,3584,16.452600479125977,gauss,0.03,0.4935780143737793,0.00013257438241705928,0.0005441867955971746
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_rand,0.0001,0.0023009752273559572,4.583353821130317e-10,8.65684215261822e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_rand,0.0003,0.006902925682067871,2.8781419362558386e-09,6.0401234087412926e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_rand,0.001,0.023009752273559572,4.2582069293452205e-08,8.042718646459609e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_rand,0.003,0.06902925682067872,3.8852015470912467e-07,8.153557861983677e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_rand,0.01,0.2300975227355957,4.3021412491156385e-06,8.125699905637495e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_rand,0.03,0.6902925682067871,3.8542160698996995e-05,8.088531150215894e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_scale,0.0001,0.0023009752273559572,3.4771067321943095e-09,0.00065674100894504
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_scale,0.0003,0.006902925682067871,4.634994273436077e-09,9.727087138302453e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_scale,0.001,0.023009752273559572,7.438901978896842e-08,0.00014050279060547852
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_scale,0.003,0.06902925682067872,6.88275050516235e-07,0.00014444271117788839
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_scale,0.01,0.2300975227355957,7.684923180376814e-06,0.00014514953355949375
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,spec_scale,0.03,0.6902925682067871,6.937536696293883e-05,0.00014559246460512848
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,frame_rot,0.0001,0.0023009752273559572,-5.647846964182415e-10,-0.00010667411153305554
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,frame_rot,0.0003,0.006902925682067871,8.63346592913496e-09,0.000181183558045704
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,frame_rot,0.001,0.023009752273559572,9.249333424314249e-08,0.0001746974433919611
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,frame_rot,0.003,0.06902925682067872,8.512446181929509e-07,0.0001786438146132917
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,frame_rot,0.01,0.2300975227355957,9.49108182919243e-06,0.000179263483596035
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,frame_rot,0.03,0.6902925682067871,8.560704577946278e-05,0.0001796565744906882
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,gauss,0.0001,0.0023009752273559572,1.630398609001698e-10,3.07942697744755e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,gauss,0.0003,0.006902925682067871,4.286907066586791e-09,8.996584705504138e-05
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,gauss,0.001,0.023009752273559572,5.7054848149539956e-08,0.0001077627505419957
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,gauss,0.003,0.06902925682067872,5.278384309250446e-07,0.00011077317704529754
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,gauss,0.01,0.2300975227355957,5.876854798013142e-06,0.00011099951329463443
model.layers.12.mlp.gate_proj.weight,mlp,3584,1024,23.00975227355957,gauss,0.03,0.6902925682067871,5.282023910415144e-05,0.00011084955840758013
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_rand,0.0001,0.0015771027565002443,6.132329899869877e-10,0.0002465502963339571
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_rand,0.0003,0.004731308269500732,5.231898617618231e-09,0.00023372051182017877
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_rand,0.001,0.01577102756500244,7.972457173878042e-08,0.000320532605196456
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_rand,0.003,0.04731308269500732,7.32984674027346e-07,0.00032744050619239054
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_rand,0.01,0.1577102756500244,8.167751009949362e-06,0.0003283843930065999
