matrix,family,m,n,w_fro,direction,eta,step_fro,kl,kl_per_step2
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.01,0.15221353530883788,0.00026963078531228236,0.011637586730597359
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.03,0.4566406059265137,0.00036238755986197854,0.0017378977672494232
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.001,0.03351682281494141,0.00011123259640913968,0.09901623021768265
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.003,0.10055046844482422,0.00012565712373223238,0.012428505765419899
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.01,0.33516822814941405,0.00014929305022314985,0.0013289661041824637
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.03,1.0055046844482423,0.00019852188364778809,0.0001963541980107934
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.001,0.03351682281494141,1.7187098018683494e-06,0.0015299486923169672
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.003,0.10055046844482422,0.00013950083816754327,0.013797761081503135
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.01,0.33516822814941405,0.00018735587479792507,0.0016677910100552477
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.03,1.0055046844482423,0.00031990769288433327,0.00031641458019424925
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.001,0.03351682281494141,0.00012428978730832428,0.11063938621517819
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.003,0.10055046844482422,0.0001308378031802805,0.012940916860600348
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.01,0.33516822814941405,0.00016734671912033418,0.0014896749515442734
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.03,1.0055046844482423,0.00025466221683224385,0.00025188152777384326
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.001,0.03351682281494141,0.00011695446797811215,0.10410968457224483
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.003,0.10055046844482422,0.00013559511458844018,0.013411453432726613
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.01,0.33516822814941405,0.00014811500242711877,0.0013184794432984368
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.03,1.0055046844482423,0.0002064376415668951,0.00020418352276479096
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.001,0.019172739028930665,0.00011867096760826882,0.3228316915690428
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.003,0.057518217086791994,0.0001276134760872468,0.03857320341048126
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.01,0.19172739028930663,0.00014669105688531667,0.003990573514885349
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.03,0.5751821708679199,0.00022355968306494252,0.0006757447092304809
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.001,0.019172739028930665,1.0560388561186166e-08,2.872840907548604e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.003,0.057518217086791994,0.00014852585078453244,0.044894301367589685
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.01,0.19172739028930663,0.00019385884787800526,0.0052737228866853395
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.03,0.5751821708679199,0.00031125914344448105,0.0009408302807493224
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.001,0.019172739028930665,0.00012375058813071167,0.3366502566219731
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.003,0.057518217086791994,0.00012675705009458722,0.03831433502891397
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.01,0.19172739028930663,0.00015972200234252464,0.004345066467077411
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.03,0.5751821708679199,0.0002404684319165079,0.0007268540927271157
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.001,0.019172739028930665,0.00012117108191743358,0.3296329854980508
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.003,0.057518217086791994,0.00012834719203381204,0.03879498072836441
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.01,0.19172739028930663,0.00016553994154840996,0.004503337288756541
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.03,0.5751821708679199,0.0002291292681245752,0.0006925796661648339
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.001,0.017519771575927736,0.00011601343794153647,0.3779648540766064
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.003,0.052559314727783205,0.00012512898736832763,0.04529586331700729
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.01,0.17519771575927734,0.00014740847056846277,0.004802479958928703
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.03,0.525593147277832,0.00025535209171041805,0.000924357631839564
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.001,0.017519771575927736,0.0,0.0
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.003,0.052559314727783205,0.0001433087749947439,0.05187682583238688
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.01,0.17519771575927734,0.000183521318630941,0.005979014987147044
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.03,0.525593147277832,0.0003037607422204928,0.0010995937352382666
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.001,0.017519771575927736,0.00010788248435661698,0.35147469276635834
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.003,0.052559314727783205,0.00011940290552847026,0.0432230596780175
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.01,0.17519771575927734,0.00014955232128475502,0.004872325335250864
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.03,0.525593147277832,0.00021136515239069057,0.0007651278296119638
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.001,0.017519771575927736,0.00011119933555847355,0.36228079594498575
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.003,0.052559314727783205,0.00012560533742933525,0.04546829887896813
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.01,0.17519771575927734,0.00015880081436194388,0.005173635717769634
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.03,0.525593147277832,0.00022271834290169288,0.0008062256260869372
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.001,0.041734119415283204,0.00043818840669037273,0.2515813100861567
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.003,0.1252023582458496,0.0004252396461734022,0.027127434899246385
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.01,0.41734119415283205,0.0004539745094176322,0.002606447365589727
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.03,1.252023582458496,0.0006452915892266325,0.00041165271712785144
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.001,0.041734119415283204,0.0,0.0
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.003,0.1252023582458496,0.0004259415582237535,0.02717221217630003
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.01,0.41734119415283205,0.0004691167254827798,0.0026933848221064463
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.03,1.252023582458496,0.0005324429534607856,0.0003396628627538672
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.001,0.041734119415283204,0.00041371693815585607,0.23753127129086712
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.003,0.1252023582458496,0.00041602425157142447,0.02653955458426259
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.01,0.41734119415283205,0.00047667779585144025,0.0027367959201628433
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.03,1.252023582458496,0.0006044470369118093,0.0003855966345428938
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.001,0.041734119415283204,0.0004241269325279306,0.2435080611422851
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.003,0.1252023582458496,0.00043013340811955944,0.027439624060820126
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.01,0.41734119415283205,0.00046099131560146543,0.0026467336275125984
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.03,1.252023582458496,0.0005505634080903314,0.0003512224964270479
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.001,0.01834336853027344,0.00041402061407138583,1.2304494666216177
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.003,0.05503010559082031,0.00044061550794259613,0.1454986910492609
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.01,0.18343368530273438,0.0005952478375814881,0.017690481086372393
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.03,0.5503010559082031,0.001861558047145889,0.006147179440793362
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.001,0.01834336853027344,0.0,0.0
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.003,0.05503010559082031,0.0004362730921619597,0.14406475193299045
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.01,0.18343368530273438,0.0004260041940350233,0.012660640932207002
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.03,0.5503010559082031,0.0006562363467137468,0.0021670033792418977
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.001,0.01834336853027344,0.0004097417590510664,1.2177329141153805
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.003,0.05503010559082031,0.00043966576171717116,0.145185068786455
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.01,0.18343368530273438,0.0004661118782582674,0.013852622127892343
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.03,0.5503010559082031,0.0006470417832859809,0.002136641376103242
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.001,0.01834336853027344,0.0004030724382806808,1.197912011711631
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.003,0.05503010559082031,0.000417681663640208,0.13792554787437347
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.01,0.18343368530273438,0.0004944434018276022,0.014694621460284406
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.03,0.5503010559082031,0.0008748794320526932,0.0028889998171869073
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.001,0.046235660552978515,0.00025703064028475414,0.12023496044424795
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.003,0.13870698165893555,0.00025464367279177334,0.013235374883095403
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.01,0.4623566055297852,0.0002690211678307902,0.0012584394388531212
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.03,1.3870698165893554,0.00035660400237978875,0.0001853487111838905
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.001,0.046235660552978515,0.0,0.0
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.003,0.13870698165893555,0.0002693979918487537,0.014002246259568269
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.01,0.4623566055297852,0.00027592742237445846,0.001290745830066088
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.03,1.3870698165893554,0.0003412128509340476,0.00017734899703299325
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,frame_rot,0.001,0.046235660552978515,0.00025933639674384,0.1213135576743102
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,frame_rot,0.003,0.13870698165893555,0.0002636359822308046,0.013702759700418933
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,frame_rot,0.01,0.4623566055297852,0.00030337790527896254,0.0014191549459030967
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,frame_rot,0.03,1.3870698165893554,0.0004695101090369919,0.00024403285722276728
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,gauss,0.001,0.046235660552978515,0.0002557884066523641,0.11965386275298646
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,gauss,0.003,0.13870698165893555,0.00026570180393321397,0.01381013297371986
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,gauss,0.01,0.4623566055297852,0.0002845610168427523,0.001331132450440879
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,gauss,0.03,1.3870698165893554,0.00041015380800529463,0.00021318179042752915
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_rand,0.001,0.016215808868408205,0.0002479670532605469,0.9430109756245115
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_rand,0.003,0.04864742660522461,0.0002438258008078857,0.10302910240107896
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_rand,0.01,0.16215808868408205,0.00026129494308356585,0.009936965252560392
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_rand,0.03,0.4864742660522461,0.0003426888186685378,0.0014480387749500085
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_scale,0.001,0.016215808868408205,0.0,0.0
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_scale,0.003,0.04864742660522461,0.00025472987369964175,0.10763664122113492
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_scale,0.01,0.16215808868408205,0.00027239719947505547,0.01035918060309615
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,spec_scale,0.03,0.4864742660522461,0.00032625653565521986,0.0013786038191884323
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,frame_rot,0.001,0.016215808868408205,0.00023749037927461275,0.9031685109629064
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,frame_rot,0.003,0.04864742660522461,0.00024732738265034255,0.10450870313659136
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,frame_rot,0.01,0.16215808868408205,0.0002634298381078508,0.010018154644991147
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,frame_rot,0.03,0.4864742660522461,0.0003264782474396913,0.0013795406669736194
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,gauss,0.001,0.016215808868408205,0.00025762659809380615,0.97974592358443
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,gauss,0.003,0.04864742660522461,0.00025400569431662965,0.10733063770730707
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,gauss,0.01,0.16215808868408205,0.00028928316209111266,0.011001348498852674
model.layers.12.linear_attn.out_proj.weight,linear_attn,1024,2048,16.215808868408203,gauss,0.03,0.4864742660522461,0.0004012798525561492,0.0016956164148138112
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_rand,0.001,0.05692078018188477,0.0001563717806328798,0.04826326443357923
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_rand,0.003,0.1707623405456543,0.0001588157195375849,0.005446396926059011
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_rand,0.01,0.5692078018188477,0.00016514658410815848,0.0005097155782747703
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_rand,0.03,1.707623405456543,0.00020767683243428351,7.12203089893802e-05
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_scale,0.001,0.05692078018188477,0.0,0.0
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_scale,0.003,0.1707623405456543,0.00016338396647971182,0.005603059542174857
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_scale,0.01,0.5692078018188477,0.0001668750441145918,0.0005150503721880793
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,spec_scale,0.03,1.707623405456543,0.00019998290483340194,6.858176768145601e-05
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,frame_rot,0.001,0.05692078018188477,0.00014865145039214607,0.04588042823119641
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,frame_rot,0.003,0.1707623405456543,0.0001596764495681873,0.005475914642608034
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,frame_rot,0.01,0.5692078018188477,0.00017837687647814318,0.0005505501263372021
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,frame_rot,0.03,1.707623405456543,0.00025506382431511506,8.747111638215001e-05
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,gauss,0.001,0.05692078018188477,0.000156099667354769,0.04817927821148598
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,gauss,0.003,0.1707623405456543,0.00016141251292298107,0.005535450878356755
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,gauss,0.01,0.5692078018188477,0.0001743242155384649,0.0005380418178815648
model.layers.21.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,56.920780181884766,gauss,0.03,1.707623405456543,0.00022400751299465383,7.682072239073771e-05
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_rand,0.001,0.01677982711791992,0.00015270821225186643,0.5423597213493593
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_rand,0.003,0.05033948135375977,0.00015443454427314178,0.060943441790478156
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_rand,0.01,0.1677982711791992,0.00015715418190785654,0.0055815006312726866
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_rand,0.03,0.5033948135375976,0.00022912631229550815,0.0009041854037106584
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_scale,0.001,0.01677982711791992,0.0,0.0
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_scale,0.003,0.05033948135375977,0.00015920720787894376,0.06282684519620382
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_scale,0.01,0.1677982711791992,0.00016934513853546917,0.0060144756325534905
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,spec_scale,0.03,0.5033948135375976,0.00022523223725290476,0.000888818483258786
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,frame_rot,0.001,0.01677982711791992,0.000144136445899739,0.5119161666664982
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,frame_rot,0.003,0.05033948135375977,0.0001608013340220788,0.06345592422944785
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,frame_rot,0.01,0.1677982711791992,0.00016327775976213643,0.005798986117464524
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,frame_rot,0.03,0.5033948135375976,0.00020738918722359954,0.0008184056824217993
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,gauss,0.001,0.01677982711791992,0.0001473242174295253,0.5232378818062758
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,gauss,0.003,0.05033948135375977,0.00015388969760333297,0.06072843269738626
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,gauss,0.01,0.1677982711791992,0.00016139506710909912,0.005732120252974952
model.layers.21.linear_attn.out_proj.weight,linear_attn,1024,2048,16.779827117919922,gauss,0.03,0.5033948135375976,0.00021717031029684492,0.0008570042555237825
