run,ckpt,matrix,m,n,disp_fro,w0_fro,rel_disp
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.mlp.down_proj.weight,1024,3584,0.034485045820474625,15.547209739685059,0.0022180858429181514
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.linear_attn.out_proj.weight,1024,2048,0.00868899840861559,16.894439697265625,0.0005143111322017923
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.linear_attn.in_proj_qkv.weight,6144,1024,0.03231865167617798,41.3704833984375,0.0007812007262501217
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.linear_attn.in_proj_z.weight,2048,1024,0.026421109214425087,20.00058937072754,0.0013210165322975179
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.linear_attn.in_proj_b.weight,16,1024,0.0005915677757002413,2.3209171295166016,0.0002548853503543457
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.linear_attn.in_proj_a.weight,16,1024,0.004047982394695282,3.0822560787200928,0.00131331800191508
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.mlp.gate_proj.weight,3584,1024,0.08212851732969284,21.21075439453125,0.0038720224562530394
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.mlp.up_proj.weight,3584,1024,0.046779993921518326,15.927849769592285,0.002936993668211612
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.10.mlp.down_proj.weight,1024,3584,0.03437027335166931,15.2418794631958,0.0022549891852026768
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.self_attn.q_proj.weight,4096,1024,0.12878337502479553,28.898473739624023,0.004456407496988837
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.self_attn.k_proj.weight,512,1024,0.018718961626291275,8.434767723083496,0.0022192622536673944
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.self_attn.v_proj.weight,512,1024,0.0033356454223394394,10.48598861694336,0.0003181050012728101
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.self_attn.o_proj.weight,1024,2048,0.006709162145853043,16.862060546875,0.0003978850702855787
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.mlp.gate_proj.weight,3584,1024,0.08457699418067932,21.008045196533203,0.004025933559712467
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.mlp.up_proj.weight,3584,1024,0.04792651906609535,16.147090911865234,0.002968120965422812
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.11.mlp.down_proj.weight,1024,3584,0.035583000630140305,15.502617835998535,0.0022952898024431226
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.linear_attn.out_proj.weight,1024,2048,0.009000605903565884,16.215808868408203,0.0005550513068207748
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.linear_attn.in_proj_qkv.weight,6144,1024,0.03427382558584213,46.235660552978516,0.0007412855180595922
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.linear_attn.in_proj_z.weight,2048,1024,0.027627192437648773,21.70543670654297,0.0012728236160906511
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.linear_attn.in_proj_b.weight,16,1024,0.0006351210176944733,2.023674726486206,0.0003138454067651778
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.linear_attn.in_proj_a.weight,16,1024,0.003929618280380964,3.395397901535034,0.001157336605116123
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.mlp.gate_proj.weight,3584,1024,0.0852876529097557,23.00975227355957,0.003706587185111048
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.mlp.up_proj.weight,3584,1024,0.0486314482986927,15.771027565002441,0.00308359414744864
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.12.mlp.down_proj.weight,1024,3584,0.03553716465830803,15.221353530883789,0.0023346914967978315
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.linear_attn.out_proj.weight,1024,2048,0.00901021994650364,16.764570236206055,0.0005374560647575967
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.linear_attn.in_proj_qkv.weight,6144,1024,0.034634966403245926,43.73291778564453,0.0007919655983853646
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.linear_attn.in_proj_z.weight,2048,1024,0.02766415663063526,20.939598083496094,0.001321140764991055
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.linear_attn.in_proj_b.weight,16,1024,0.0005820150836370885,2.032787561416626,0.0002863137765519821
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.linear_attn.in_proj_a.weight,16,1024,0.0038365197833627462,2.881199359893799,0.0013315703997324783
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.mlp.gate_proj.weight,3584,1024,0.08429065346717834,23.8105525970459,0.0035400544831385404
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.mlp.up_proj.weight,3584,1024,0.047787029296159744,15.911117553710938,0.003003373530165039
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.13.mlp.down_proj.weight,1024,3584,0.03500324860215187,15.3467378616333,0.0022808266432737907
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.14.linear_attn.out_proj.weight,1024,2048,0.00880223698914051,16.927993774414062,0.0005199811097783315
