matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.21.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07240399789041958,0.00409222624443073,0.9166523324555819,0.914890517890492,0.00192200958063371
model.layers.21.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07191117285919803,0.01087097181090757,0.9166523324555819,0.9100150332615656,0.007240803256602035
model.layers.21.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.0712301348693513,0.02023856266324875,0.9166523324555819,0.9111377658651326,0.006015984899832794
model.layers.22.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.0713015233654552,0.019256622987290584,0.9166523324555819,0.9138194264739276,0.0030904912160811815
model.layers.22.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07212118288831666,0.007982310595232356,0.9166523324555819,0.912154095109692,0.004907244749860262
model.layers.22.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.0722809501177615,0.005784732693024264,0.9166523324555819,0.9153273321288398,0.0014454775052964441
model.layers.22.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269573544187355,7.941336317041081e-05,0.9166523324555819,0.9167641707019278,-0.0001220072675169881
model.layers.22.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07270060695492998,1.2406321236113627e-05,0.9166523324555819,0.9166271455631452,2.7477039598267083e-05
model.layers.22.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07245904179221496,0.0033351043824747517,0.9166523324555819,0.9146559947386057,0.002177857019823648
model.layers.22.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07178522492277212,0.012603369642928852,0.9166523324555819,0.9111569515757705,0.005995054706390168
model.layers.22.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07049271688412784,0.03038165317466912,0.9166523324555819,0.9121480233424265,0.004913868599547344
model.layers.23.self_attn.q_proj.weight,4096,1024,0.07270150891320391,0.07245710555520887,0.003361737076005178,0.9166523324555819,0.9138861424011953,0.003017709066398533
model.layers.23.self_attn.k_proj.weight,512,1024,0.07270150891320391,0.07266850770888623,0.00045392736424598734,0.9166523324555819,0.9162415932320427,0.0004480861598190611
model.layers.23.self_attn.v_proj.weight,512,1024,0.07270150891320391,0.07228627449365879,0.005711496580364739,0.9166523324555819,0.9179750210947382,-0.0014429556248582998
model.layers.23.self_attn.o_proj.weight,1024,2048,0.07270150891320391,0.06813512010412441,0.06281009675509175,0.9166523324555819,0.9195679964934973,-0.003180774143785481
model.layers.23.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07190312195617712,0.010981710957058133,0.9166523324555819,0.9117881319298905,0.005306483552669161
model.layers.23.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07066105102194677,0.028066238538366317,0.9166523324555819,0.9052355619658274,0.012454853476639882
model.layers.23.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.06748822826940573,0.07170801159054563,0.9166523324555819,0.8894473997372938,0.02967857251332129
