matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.21.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014742518619593673,0.01899997075603832,0.913638715560024,0.9085999213365266,0.005515083957895572
model.layers.22.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014743720532967217,0.01891999276279177,0.913638715560024,0.9105915573412402,0.003335189464815924
model.layers.22.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.01495567366463454,0.00481615923684009,0.913638715560024,0.9108483444967563,0.003054129620106205
model.layers.22.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014976219389531835,0.0034490009347100115,0.913638715560024,0.9124853542381655,0.0012623822767312554
model.layers.22.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015028047278379192,2.577594877539724e-07,0.913638715560024,0.913619804695177,2.0698405753694082e-05
model.layers.22.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015028067183754011,-1.0667884937642924e-06,0.913638715560024,0.9136105594548898,3.0817548178130316e-05
model.layers.22.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014984993375953626,0.0028651603333540443,0.913638715560024,0.9121084720016347,0.001674889135418578
model.layers.22.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014832832802870453,0.012990263817773795,0.913638715560024,0.9093225709072751,0.004724126264836759
model.layers.22.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.01449067061403719,0.03575849806002174,0.913638715560024,0.9079368499419713,0.0062408318747281255
model.layers.23.self_attn.q_proj.weight,4096,1024,0.015028051152001958,0.014981168166956974,0.0031196982609910107,0.913638715560024,0.9117923444147867,0.002020898538768079
model.layers.23.self_attn.k_proj.weight,512,1024,0.015028051152001958,0.015018814145584753,0.0006146509832697378,0.913638715560024,0.9130542849091193,0.000639673692621967
model.layers.23.self_attn.v_proj.weight,512,1024,0.015028051152001958,0.0149126143557735,0.007681421566966162,0.913638715560024,0.9124769104430005,0.0012716242177974735
model.layers.23.self_attn.o_proj.weight,1024,2048,0.015028051152001958,0.013729429580697684,0.08641317215181821,0.913638715560024,0.9075236692511603,0.006693068282592751
model.layers.23.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014739454597410566,0.01920385761748933,0.913638715560024,0.9101784751138642,0.003787318102034254
model.layers.23.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014208838115791106,0.05451226030074574,0.913638715560024,0.9037457440632635,0.010828100132224017
model.layers.23.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.011972580933990774,0.20331779464326294,0.913638715560024,0.891583083294515,0.02414043088354656
