matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.8.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012045973366723433,0.007565270072478536,1.1792032751879693,1.1586235837455041,0.017452200036660148
model.layers.8.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.012063702685287808,0.006104600108701175,1.1792032751879693,1.1567309268483934,0.019057230260824842
model.layers.9.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.01201797642130689,0.009871861670963877,1.1792032751879693,1.163894907335066,0.012981958390900106
model.layers.9.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012035056314004165,0.008464696124422244,1.1792032751879693,1.1531908449699806,0.022059326636319154
model.layers.9.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012109696686082536,0.0023152804441651798,1.1792032751879693,1.1742239139041948,0.004222648790541017
model.layers.9.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012136872965340235,7.630128121483004e-05,1.1792032751879693,1.1790869767145165,9.862461875731476e-05
model.layers.9.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.0121380959234978,-2.4454889487879328e-05,1.1792032751879693,1.1790770312803387,0.00010705864738247417
model.layers.9.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012079109499623727,0.004835274902757258,1.1792032751879693,1.1681970582777175,0.009333604427529618
model.layers.9.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011987426982368113,0.01238874621483943,1.1792032751879693,1.156056913924369,0.01962881358170465
model.layers.9.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.012027049060740364,0.00912439177444535,1.1792032751879693,1.15346977129778,0.021822788684238814
model.layers.10.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.012016033276245883,0.010031952066743566,1.1792032751879693,1.1678307049999581,0.009644283074263349
