matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.21.linear_attn.in_proj_b.weight,16,1024,0.005858842898928863,0.005859055577415642,-3.6300424921531516e-05,0.5057602868779256,0.5057781604422955,-3.533999175808766e-05
model.layers.21.linear_attn.in_proj_a.weight,16,1024,0.005858842898928863,0.005858651137096863,3.273032496486916e-05,0.5057602868779256,0.5057174084990989,8.478004291612162e-05
model.layers.21.mlp.gate_proj.weight,3584,1024,0.005858842898928863,0.005872167108900037,-0.0022742050266630898,0.5057602868779256,0.5054737660959818,0.000566514986205191
model.layers.21.mlp.up_proj.weight,3584,1024,0.005858842898928863,0.005860406568209673,-0.00026689046075900613,0.5057602868779256,0.5048837580238826,0.0017330914996387392
model.layers.21.mlp.down_proj.weight,1024,3584,0.005858842898928863,0.005704125576221409,0.02640748785664493,0.5057602868779256,0.504584609149601,0.0023245750186953185
model.layers.22.linear_attn.out_proj.weight,1024,2048,0.005858842898928863,0.005812942968360836,0.007834299598034833,0.5057602868779256,0.5053846444172319,0.0007427282656228273
model.layers.22.linear_attn.in_proj_qkv.weight,6144,1024,0.005858842898928863,0.0058505476292232215,0.0014158546062326138,0.5057602868779256,0.505556380100586,0.00040316881856883313
model.layers.22.linear_attn.in_proj_z.weight,2048,1024,0.005858842898928863,0.005830544225398794,0.004830078911186142,0.5057602868779256,0.5054896816667434,0.0005350463810686046
model.layers.22.linear_attn.in_proj_b.weight,16,1024,0.005858842898928863,0.0058555645734459216,0.0005595516963837754,0.5057602868779256,0.505808058331907,-9.445473521907388e-05
model.layers.22.linear_attn.in_proj_a.weight,16,1024,0.005858842898928863,0.005857878034526915,0.0001646851466395871,0.5057602868779256,0.5057649257098822,-9.171997242374275e-06
model.layers.22.mlp.gate_proj.weight,3584,1024,0.005858842898928863,0.00588275844346018,-0.004081956957010968,0.5057602868779256,0.5054853713417945,0.0005435688472659184
model.layers.22.mlp.up_proj.weight,3584,1024,0.005858842898928863,0.005761394960439352,0.016632625276115087,0.5057602868779256,0.5050245059478186,0.0014548017098160448
model.layers.22.mlp.down_proj.weight,1024,3584,0.005858842898928863,0.0056360494134839205,0.03802687480930311,0.5057602868779256,0.504682276172887,0.0021314657022465378
model.layers.23.self_attn.q_proj.weight,4096,1024,0.005858842898928863,0.005846325762558322,0.0021364519558682016,0.5057602868779256,0.505450751052145,0.0006120208205578903
model.layers.23.self_attn.k_proj.weight,512,1024,0.005858842898928863,0.005854618544635032,0.000721021943531408,0.5057602868779256,0.5053807943923854,0.0007503406166642357
model.layers.23.self_attn.v_proj.weight,512,1024,0.005858842898928863,0.005861357064565476,-0.0004291232381521404,0.5057602868779256,0.5049204369078863,0.0016605692297900765
model.layers.23.self_attn.o_proj.weight,1024,2048,0.005858842898928863,0.005780588121520889,0.013356694958023274,0.5057602868779256,0.5046429730582984,0.002209176656641887
model.layers.23.mlp.gate_proj.weight,3584,1024,0.005858842898928863,0.005728498977935916,0.022247382843594843,0.5057602868779256,0.505810606505974,-9.949303920042674e-05
model.layers.23.mlp.up_proj.weight,3584,1024,0.005858842898928863,0.005925023278754274,-0.011295810617743207,0.5057602868779256,0.504335264753363,0.002817584064101486
model.layers.23.mlp.down_proj.weight,1024,3584,0.005858842898928863,0.00506760190670637,0.13505072688792363,0.5057602868779256,0.5026261407484617,0.006196900410688877
