matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.16.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.025747146931781716,0.0031442232309971674,0.9045414772918972,0.9019250985444545,0.002892491735454583
model.layers.16.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025470676418096923,0.013848369574015251,0.9045414772918972,0.9000828905091343,0.004929112588746509
model.layers.16.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.02514670595448778,0.026391577915000908,0.9045414772918972,0.8966996947387387,0.00866934546399789
model.layers.17.linear_attn.out_proj.weight,1024,2048,0.02582835705204324,0.025366702158880088,0.017873955057727264,0.9045414772918972,0.901003531253042,0.003911314326289772
model.layers.17.linear_attn.in_proj_qkv.weight,6144,1024,0.02582835705204324,0.025600822209425316,0.008809497335020233,0.9045414772918972,0.9018359374222514,0.0029910622537131504
model.layers.17.linear_attn.in_proj_z.weight,2048,1024,0.02582835705204324,0.025739644573808743,0.0034346930412858523,0.9045414772918972,0.903173486900218,0.0015123578365634494
model.layers.17.linear_attn.in_proj_b.weight,16,1024,0.02582835705204324,0.02582919053994477,-3.227026403007649e-05,0.9045414772918972,0.9045198527391629,2.3906645827853623e-05
model.layers.17.linear_attn.in_proj_a.weight,16,1024,0.02582835705204324,0.025828834595985253,-1.8489133515098288e-05,0.9045414772918972,0.9045117201008425,3.2897541795140484e-05
model.layers.17.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.02576594988548567,0.00241622672444175,0.9045414772918972,0.9027337924495864,0.001998454341444633
model.layers.17.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025499892607699803,0.012717202402057315,0.9045414772918972,0.8993145643201171,0.005778522160673982
model.layers.17.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.025173135907818295,0.025368285830364545,0.9045414772918972,0.8975248745436543,0.007757082371999013
model.layers.18.linear_attn.out_proj.weight,1024,2048,0.02582835705204324,0.02517517565140462,0.02528931280152602,0.9045414772918972,0.9016950127984605,0.003146859005248359
model.layers.18.linear_attn.in_proj_qkv.weight,6144,1024,0.02582835705204324,0.025691205882843755,0.005310100403333129,0.9045414772918972,0.901892147932143,0.0029289197082327245
model.layers.18.linear_attn.in_proj_z.weight,2048,1024,0.02582835705204324,0.02574357318093315,0.0032825886268822435,0.9045414772918972,0.9028627503471156,0.001855887194700534
model.layers.18.linear_attn.in_proj_b.weight,16,1024,0.02582835705204324,0.025827474388835658,3.4174191018254696e-05,0.9045414772918972,0.9045257454524338,1.7392059798559956e-05
